Phone Brand,Phone specification,Old Price,New Price,Rating
Samsung,"Galaxy S8 5.8-Inch QHD (4GB,64GB ROM)  12MP + 8MP  Smartphone + Free Bluetooth Earpiece",,100000,
Itel,"A56 - 5.99"" Display, 16GB ROM+ 1GB RAM, Android 9 Pie, 8MP+5MP Camera, 4000mAh, Fingerprint & Face ID - Gradation Blue",,31500,4.0
LG,"V40 ThinQ 6.4"" 6GB RAM 128GB ROM Android Fingerprint SmartPhone -Red",159000,119000,4.0
Samsung,"Galaxy Note20 Ultra - 6.9"" (256GB ROM,12GB RAM) 108MP/12MP/12MP + 20MP - Dual SIM - 4G LTE - 4500mAh - Mystic White",790000,674999,
Itel,"A35 (W5002) - 5.0"" HD, 16GB ROM/1GB RAM, 5.0MP/2.0MP, FACE UNLOCK, ANDROID 10 (GO EDITION), 3020mAh - Blue +Free Case",,24300,
Tecno,"Spark7(KF6i),Octa Core, 6.5""HD+Dot Notch Screen, 64GBROM,3GB RAM, 8MP Front,16MP Dual Rear Camera, 5000mAh Magnet Black",60000,58599,
Apple,"IPhone 8 4.7-Inch Fingerprint Sensor HD (2GB,64GB ROM) IOS 11, 12MP + 7MP 4G Smartphone -Silver",398900,195000,5.0
Samsung,Galaxy S8 Dual Sim 4gb Ram 64gb Rom + Free Pouch & Screen Guide,,105000,
XIAOMI,"Redmi 9C, 6.53-Inch 3GB RAM, 64GB ROM Android 10 13MP + 2MP + 2MP) + 5MP  4G Dual SIM - Twilight Blue",85000,70500,
Itel,"P36, Android Pie(Go Edition), ,6.5HD Waterdrop, 8.0MP+8.0MP Al Dual Rear,16GB+1GB, 5000mAh GRADATION BLUE",40000,36500,
Tecno,"Pop2f (B1g), 5.5 Inch Screen, 8MP Front+5MP Rear Camera, 16GB ROM,1GB RAM, 2400mAh- Dawn Blue",31000,28899,
Generic,BM70 Mini Smart Business BT Earphone GSM Phone MT6261,17102,8551,
Samsung,"Galaxy S9 Plus - Single Sim - 6GB RAM - 64GB ROM + Free Pouch, Screen Guide & Bluetooth Earpiece",,155000,
Samsung,"Galaxy S10 6.1-Inch AMOLED (6GB, 128GB ROM) Single SIM 4G - Prism White + Power Bank",,240000,
Tecno,"POP4 Pro (BC3) 6.52"" Screen, 16GB ROM + 1GB RAM, 5000mAh, 4G, Android 10, 8MP Dual Camera, Fingerprint+ Face ID - Shine",45000,42790,
Samsung,"Galaxy Z Fold2 5G, 7.6-Inch (12GB RAM, 256GB ROM), (12MP + 12MP + 12MP) + 10MP Nano SIM - Mystic Bronze",980000,780000,
Doogee,S88 Pro Rugged Phone  6GB+128GB 10000mAh Battery 6.3 Inch Android 10.0 4G Smartphone - Black,204610,122490,5.0
Generic,"Bluetooth Camera Smart Watch With Smart Phone Support - Android,",,6999,1.0
Samsung,"Galaxy S10 Plus (S10+) 6.4-Inch AMOLED (8GB, 128GB ROM) (12MP + 12MP + 16MP)+(10MP+8MP) 4G Smartphone - Green",380000,245000,
Samsung,Galaxy A01 16GB (2GB RAM) Blue,98644,89677,
Generic,I12pro High Definition Screen Smart Phone Dual Card Dual Standby 10 Core,128000,64000,
Samsung,Galaxy M11 32GB (3GB RAM) Dual Sim Purple,117144,106494,
Infinix,"Hot 10T (X689C) 6.82"" HD+, 4GB RAM + 64GB ROM, 48MP Triple  Camera, 5000mAh, Android 11, 4G,Fingerprint - MORANDIGreen",71000,68900,
Generic,6.3 Inch Screen For Nowa 6 Pro Smart Phone EU Type  Cellphone Big Screen Smartphone Multiple Functions,116980,58490,
Samsung,"Galaxy S8 Single Sim 4gb Ram 64gb Rom + Free Pouch, Screen Guide & Bluetooth Earpiece",,110000,5.0
Samsung,Galaxy S10e 6+128GB G9700 Dual Sim Android 9.0 Octa Core 2.8GHz 5.8 Inch FHD+ 16+12MP Dual Camera - Black,239999,223945,
XIAOMI,"Redmi Note 10, 4GB+128GB, 6.43 Inch, Network: 4G, Dual SIM - Lake Green",197299,131510,
Tecno,"POP4 (BC2) 6"" Big Screen, 2GB RAM + 32GB ROM, 5000mAh Battery, Android 10, 8MP + 5MP Camera - Green + Free 32GB CArd",43990,41990,5.0
Samsung,"Galaxy Tab A 8.0"" (2019, WiFi + Cellular) Android 9 (32GB+2GB RAM) 5100mAh Battery, 4G LTE ,- Silver",,85000,
Samsung,Galaxy Note 4  LTE Smartphone 5.7 Inch 16MP 3GB 32GB  Mobile Phone -Gold,93000,53990,
Oukitel,"K9 Waterdrop 7.12"" FHD+ 1080*2244 16MP+2MP/8MP Mobile Phone 4GB 64GB Face ID Smartphone 6000mAh 5V/6A Quick Charge OTG HWZ",362935,145174,
Samsung,"A32 (6.4'', Android 11, 128GB/4GB, Quad Camera:64MP+8MP+5MP+5MP. Selfie 20MP, 4000mAh, 5G)  Awesome Black",220000,190000,
LG,"G7 ThinQ 4+64GB LTE Mobile Phone 6.1"" 16MP Cellphone - Black",99900,76990,5.0
Oneplus,"9 Pro - 6.7"" (8GB RAM, 256GB ROM) Android 11 (48/8/50/2)MP + 16MP Selfie - Dual Sim - 5G - 4500mAh - Morning Mist",750000,585000,
Doogee,"N20 Pro, 6GB+128GB, 6.3 Inch Android 10, 4G Smartphone - Purple",104186,72930,
Samsung,Galaxy Note 9 6.4 Inch Single Sim (6GB+128GB) Andriod 4G - Purple,354700,173800,
Samsung,"Galaxy Z Fold2 5G, 7.6-Inch (12GB RAM, 256GB ROM), (12MP + 12MP + 12MP) + 10MP Nano SIM - Mystic Bronze",,760000,
Infinix,"Hot 10i (X658E) 6.52-Inch (64GB ROM, 2GB RAM), 6000mAh Battery - Copper",75000,65000,
Htc,Desire 10 Pro 4GB 64GB Dual-SIM 5.5Inches Rear Camera 20.0MP LTE 4G Cellphone -white,49900,45900,
Samsung,"Galaxy A51 6.5'' (4GB RAM, 128GB ROM) Android10 (48MP +12MP + 5MP + 5MP) + 32MP - 4G - Dual SIM - Silver",200000,150000,
Oneplus,"8 Pro Dual SIM - 8GB RAM, 128GB ROM Dual Sim - Green",,390000,
Itel,"S32 5.5"" Dual Front Camera(8+2MP) 16GB Android 7.0 Dual SIM Phone - Blue",,35000,
Samsung,"Galaxy A31-(128GB+4) 6.4"" FHD + 4 Rear Camera (48+5+8+5)MP,+ 20MP, 5000mAh, Dual SIM 4G LTE ,A31 Prism Crush BLUE",,110000,
Elephone,A4 4G Mobile Phone Android 8.1 Face ID Fingerprint,121770,60885,
Gionee,"M6 (GN8003) 5.5-Inch HD (4GB,64GB ROM) Android 6.0 Marshmallow, 13MP + 8MP Dual SIM 4G Smartphone - Gold",96976,95094,
Tecno,POP2 Plus (BA2) Android SmartPhone - 6 Inches Screen Display Wide - 1GB RAM - 16GB Internal Storage - 5000mAh Battery,65750,48700,
Infinix,"NOTE 7 - 6.95"" HD+ (6GB RAM, 128GB ROM) Android 10 - 48M/AF/2M/2M/Super Camera + 16MP Selfie - 5000MA - 4G -Aether Black",110000,103000,
Oneplus,"Nord  N10 5G, 6.49-Inch 6GB RAM 128GB ROM Android 10 (64MP + 8MP + 2MP + 2MP) + 16MP - Midnight Ice",,155000,
XIAOMI,"Redmi 9T, 6.53"" (4GB RAM, 64GB ROM) Android 10 (48/8/2/2)MP + 8MP Selfie - 4G - Dual SIM - 6000mAh - Carbon Gray",,85000,
XIAOMI,"Redmi 9C, 6.53-inch (2GB RAM, 32GB ROM) Android 10 - 13MP/2MP/2MP + 5MP Selfie - 4G Dual SIM - 5000mAh - Midnight Gray",99999,59999,
Itel,"S16 6.5"" HD FullScreen, 16GB ROM + 1GB RAM, Android 10, 4000mAh, 8MP Triple Rear Camera, Face ID & Fingerprint - Shine",40000,35990,
XIAOMI,"Mi 10T, 6.67-inch (8GB RAM, 128GB ROM) Andriod 10 (64/13/5)MP + 20MP Selfie - 5000mAh - 5G - Smartphone - Cosmic Black",300000,275000,
Tecno,"POP3 (BB2) 5.7"" Screen, 16GB ROM + 1GB RAM, Android 8.1 Oreo, 8MP + 5MP Camera, 3500mAh, Fingerprint & Face ID - Black",40000,32499,4.0
LG,V10 H900 4G Android Mobile Phone Hexa Core 5.7'' 16.0MP 4GB RAM 64GB ROM 2560*1440 Smartphone,80000,50900,1.0
Samsung,"Galaxy A31-(128GB+4) 6.4"" FHD + 4 Rear Camera (48+5+8+5)MP,+ 20MP, 5000mAh, Dual SIM 4G LTE ,A315F Prism Crush Black",105000,99990,5.0
Apple,"12 Pro Max - 256GB, 6GB RAM, 6.7-Inch,(12MP+12MP+12MP) - Graphite",780000,690000,
Itel,"A14 PLUS, 4.0 Inches  Android 10 ( Go Edition), 2.0MP Rear+ 0.3MP Front Camera, 2500mAh, Sky Blue",22000,19399,
Ulefone,"Armor 10 5G Rugged Phone, 8GB+128GB, 6.67 Inch Android 10, Network: 5G, OTG, NFC(Black)",363150,254205,
Tecno,"POP 2F (B1F) 5.5"" Android 8.1, 16GB ROM + 1GB RAM, 8+5MP Beauty Camera, Fingerprint, Face ID, 2400mAh Battery - Gold",,29500,
Samsung,Galaxy S21Ultra 6.2 Inches-Dual SIM (256GB + 12GB) (108MP + 10MP + 10MP) +12MP- 5000mAh-5G- Phantom Silver,,650000,
Apple,Iphone 5 32gb +1GB RAM 8MP+1.2MPSmart Phone Mobile Phone 4-inch Screen(Gift：accessories),,85000,
Samsung,Galaxy S7 4GB 32GB 5.1Inch 12MP Fingerprint Sensor—Black,120000,70000,
Oneplus,"9 Pro Dual SIM - 12GB RAM, 256GB ROM - 5G - Morning Mist",,689986,
Tecno,"POP4 Pro (BC3) 6.52"" Screen, 16GB ROM + 1GB RAM, 8MP Front Camera, 4G LTE, Android 10 (Go Edition),5000mah - Pearl Black",45000,40999,
Huawei,"P40 Pro 6.58-Inch (8GB RAM + 256GB ROM) Android 10, (50MP + 12MP + 40MP) + 32MP 5G Dual SIM -  Silver Frost",,400000,
Samsung,"Galaxy Note 10 (8gb+ 256GB) 6.3'',12MP 2x Zoom, 16MP Ultra Wide Rear+10MP Selfie Camera With Dual Pixel,3500mAh - White",360000,265000,
Ulefone,"Armor 8 Pro Rugged Phone, 6GB+128GB, 6.1 Inch Android 11, Network: 4G, NFC - Orange",146599,97700,
Oneplus,"Nord N10 5G, 6.49-Inch 6GB RAM 128GB ROM Android 10 (64MP + 8MP + 2MP + 2MP) + 16MP - Midnight Ice",,155000,
Nokia,Lumia 650 Quad Core 5.0 Inch 16GB ROM 1GB RAM 8MP LTE Windows Mobile NFC FDD Touchscreen Mobile Phone(Black),,,5.0
Sony,"Z5 Premium E6883 5.5"" Dual SIM 3GB+32GB Octa Core 23.0MP 4G Smartphone(Black)",95000,53900,
Samsung,Galaxy A71 128GB (8GB RAM) Blue A715FN-DS,298989,271808,
Itel,"P37 6.5"" HD+ , 2GB RAM + 32GB ROM, 5000mAh - Android 10, 8MP Dual Rear Camera, Fingerprint & Face ID -Gradation Purple",45000,40700,
Samsung,Galaxy S9+ 6+256GB S9 Plus Dual Sim Android 8.0 Octa Core 2.8GHz 6.2 Inch Quad HD+ 12+12MP Dual Camera - Gray,195999,186896,5.0
Realme,7 Pro 8GB Ram 128GB Rom Sony 64MP Quad Camera -Horizon Orange,,155000,
LG,"WING 5G, 6.8-Inch  8GB RAM 128GB ROM Android 10, (64MP + 13MP + 12MP) + 32MP  Nano SIM - Aurora Gray",,500000,
Infinix,"Hot 10T (X689C) 6.82"" HD+, 128GB ROM + 4GB RAM, 48MP Triple Rear Camera, 5000mAh - Green",80000,75000,
Itel,"A44 Android SmartPhone - 5.45"" Fullscreen Display Wide - 1GB RAM - 8GB Internal Storage - Fingerprint Sensor - 4G LTE",56900,39999,
Oukitel,"U23 6.18"" Notch Display Mobile Phone 6G 64G Wireless Charge Android 8.1 MTK6763T Helio P23 Octa Core Face ID Smartphone HWZ",268818,107527,
Oppo,"A74, 6.43-Inch, 6GB RAM,128GB ROM Andriod 11 (48MP + 2MP + 2MP) + 16MP Dual SIM - Midnight Blue",,120000,
Samsung,"Galaxy S10 Plus (S10+) 6.4-Inch AMOLED (8GB, 128GB ROM) (12MP + 12MP + 16MP)+(10MP+8MP) 4G Smartphone - Black",380000,245000,
Doogee,"S59, 4GB+64GB, Quad Back Cameras,10050mAh Battery, 5.71 Inch Android 10 Smartphone - Orange",121500,86735,
Generic,Phone Camera HD Lens Universal Clip-on 12X Zoom Cell Phone,7898,3949,
yeamuds,Smartphones Ram 4GB+ Rom 64GB Android Mobile Phoens 7.3 HDinch 5000mAh Cellphones 10-core -green,101945,59968,
Generic,3120 Compact Portable Photography Camera Tripod Stand With Holder Control,15100,6499,
XIAOMI,"Redmi 9A, 6.53-Inch 2GB RAM, 32GB ROM Android 10 13MP + 5MP  4G Dual SIM - 5000mAh Battery - Granite Gray",,48000,
Huawei,"Nova 7i, 6.4-Inch 8GB RAM 128GB ROM Android 10 (48MP + 8MP + 2MP + 2MP) + 16MP Dual SIM - Sakura Pink",,130000,
Oneplus,7T - Dual Sim - 6.55 Inches - 8GB Ram - 128GB   Rom - Silver,,240000,
XIAOMI,"(Mi)Redmi 6A 5.45-Inch (2GB,16GB ROM) 13MP+5MP Dual SIM 4G AI Face Unlock Smartphone-Gold",,69999,
Huawei,"Honor 9 Lite 4G LTE 3GB RAM 32GB ROM 5.65"" 18:9 Kirin 659 Octa Core 13.0MP Android 8.0 Fingerprint  Mobile Phone",89900,68900,
LG,V30 6.0``4GB RAM 64GB ROM Rear Camera 16.0MP LTE Fingerprint Phone - Silver,85900,75900,
Htc,M10 5.2 Inch 32GB ROM 4GB RAM 12.0MP LTE 4G Mobile Phone - Gold,49000,40000,5.0
Samsung,"Galaxy A32 - 6.4"" (6GB RAM, 128GB ROM) Android 11 (64/8/5/5)MP + 20MP Selfie, Dual SIM, 5000mAh, 4G LTE - Awesome Black",150000,135000,
Ulefone,"Armor 7 Rugged Phone, 8GB+128GB, 5500mAh Battery, 6.3 Inch Android 10.0, Network: 4G(Black)",231907,162335,4.0
Poco,"X3 Pro, 6.67"" (8GB RAM, 256GB ROM) Android 11 (48/8/2/2)MP + 20MP Selfie - Dual SIM - 4G - 5160mAh - Frost Blue",200000,188000,
Apple,IPhone 5S-16G+1G - 4.0 Inch Screen-8MP Pixel(Refurbished)4G LTE ( Gift ) Smart Phone-Pink,78990,39000,
Tecno,"TAB 4G LTE(P704A)-7"" IPS SCREEN-32GB ROM/2GB RAM-5MP/2MP -4G LTE-5000MAH-ANDROID 10-1024*600 RESOLUTION",,67000,
Ulefone,Armor 9 Rugged Phone 8GB+128GB 6600mAh Battery 6.3 Inch Android 10.0 4G OTG NFC Smartphone - Black,386499,276051,
Samsung,"Galaxy S9 Plus (S9+) 6.2-Inch QHD (64gb) Android 8.0 Oreo, 12MP + 8MP Dual SIM 4G Smartphone - Midnight Black",,145000,
Samsung,Galaxy S7 4GB 32GB 5.1Inch 12MP Fingerprint Sensor—Black,120000,70000,
Ulefone,Armor X3 Rugged Phone 2GB+32GB 5.5 Inch Android 9.0 5000mAh Battery Smartphone - Red,69030,42640,5.0
Oneplus,"9 Pro 5G 6.7-Inch 8GB RAM, 256GB ROM Android 11 (48MP + 8MP + 50MP + 2MP) + 16MP Dual SIM - Stellar Black",,465000,
Htc,"U11 Life 5.2"" 3GB+32GB Octa Core Android Single SIM 1920X1080 16.0MP 4G LTE Mobile Phone(Black)",57900,40500,
SOYES,"S10-H Smartphones 3.5"" 3GB RAM 32GB/64GB ROM Quad Core Cell Phone Face ID Android Mobile Phones - Green",,,
Samsung,"Galaxy A02s - 3/32GB Memory, Triple Rear Camera, Dual SIM, 5,000Mah Battery, 4G LTE - Black",70000,62000,
Ulefone,"Armor X6 Rugged Phone, 2GB+16GB, 5.0 Inch Android 9.0, 4000mAh Battery, 3G Smartphone - Orange",50186,35130,
Oneplus,"8 Pro Dual SIM - 12GB RAM, 256GB ROM Dual Sim - Blue",,410000,
Samsung,"Galaxy A12, 6.5"" 4gb, 64gb Rom Android 10  Selfie - 4g - 5000mah - Blue",90000,73420,4.0
Samsung,"Galaxy A22, 6.4"" (4GB RAM, 128GB ROM) Android 11 (48/8/2/2)MP + 13MP Selfie - Dual SIM - 4G - 5000mAh - Black",130000,125000,
Samsung,"Galaxy Note 20 Ultra - 6.9"" (12GB RAM, 256GB ROM) Android 10 (108/12/12)MP + 10MP Selfie - 4500mAh - 5G - Mystic Bronze",750000,600000,
Nokia,Lumia 1520 Mobile Phone Cellphone 20.0MP 6.0 Inch TouchScreen Quad Core 2GB 16GB/32GB Windows OS Smartphone(Black),,,3.0
Samsung,Galaxy A2 Core Android SmartPhone - 5 Inches Screen Display Wide - 1GB RAM 16GB Internal Storage - Dual Sim - Dark Grey,,55750,
Samsung,"Galaxy S9 5.8-Inch QHD (4GB, 64GB ROM) Android 8.0 Oreo, 12MP + 8MP Dual SIM 4G LTE Smartphone - Purple",200000,133999,5.0
Generic,Global Version ASUS ZenFone Live L1 Mobile Phone ZA550KL,80510,41077,
Tecno,"POP 2F (B1G) 5.5"" Android 8.1, 16GB ROM + 1GB RAM, 8+5MP, Fingerprint, Face ID, 2400mAh Battery - Gold +Free 16GB Card",33000,30490,4.3
Huawei,"P30 Lite, 6.15-Inch (6GB RAM + 128GB ROM) Android 9.0,48MP + 8MP + 2MP, Dual SIM - Peacock Blue",160000,150000,5.0
Oale,"A10 Stylish Mobile 5.5"" 3-slot 3050mAh Android Phone - Navy Blue",,26000,
XIAOMI,"Xiaomi11 Lite    Thin, Colorful Snapdragon TM 780G",,280000,
XIAOMI,"Redmi 9T 4GB 128GB, 48MP+8MP+2MP+2MP,6000mah,Snapdragon 662, Corning Gorilla Glass - Carbon Grey",,85500,
Samsung,Galaxy A51 128GB (6GB RAM) Blue,210500,191363,
Honor,7X 4GB Ram 64GB Rom 5.93 Inch 1920*1080 IPS Android 7.0 Smartphone,90000,63774,
Itel,"A35, 5.0"" HD"" Brighter Screen, Android 10,  Face Unlock, 5.0MP Rear,2.0MP Front Camera, 16GB ROM,1GB RAM, 3020mAh-Black",27000,23299,
Vivo,"V21e, 6.44-Inch, 8GB RAM 128GB ROM Android 11 (64MP + 8MP + 2MP) + 44MP Dual SIM - Roman Black",140000,136000,
Nokia,X6 Dual Rear Camera Face Unlock 5.8 Inch 4GB 64GB Snapdragon 636 Octa Core 4G Smartphone-Black (black),316898,158449,
Tecno,"Pop5 , 6.1""HD+Dot Notch Screen, Android 10(Go Edition),5MP Front ,5MP Daul Rear Camera, 4000mAh, Ice Blue",40000,35400,
Tecno,"POP3 - 5.7"", 16GB ROM + 1GB RAM, Android 8.1 Oreo, 8MP + 5MP, 3500mAh, Fingerprint , Face ID - Champagne Gold",35000,32199,4.3
Blackberry,"Z30 Mobile Phone 5"" Inch 16GB ROM 2 RAM 3G/4G LTE Cell Phone - White",68600,39900,
ah,P30 Pro Cell Phone 6.3 Inch Android 9.1 6GB+128GB Face ID Fingerprint Smartphone,,78999,
XIAOMI,"Mi 10T 5G, 6.67-Inch 8GB RAM, 128GB ROM - Android 10 (64MP + 13MP + 5MP ) + 20MP Dual SIM - 5000mAh - Lunar Silver",,240000,
Nokia,"X10, 6.67-inch (6GB RAM, 128GB ROM) Android 11- 48MP Quad Camera + 8PM Selfie - 5G - Dual SIM - 4470mAh - Forest/Green",,155000,
Oneplus,"8 Pro Dual SIM - 8GB RAM, 128GB ROM Dual Sim - Green",569999,499999,
Oneplus,"9 5G 6.55-Inch 12GB RAM, 256GB ROM Android 11 (48MP + 50MP + 2MP) + 16MP Dual SIM - Arctic Sky",,380000,
Tecno,"POP 2F (B1G) 5.5"" Android 8.1, 16GB ROM + 1GB RAM, 8+5MP, Fingerprint, Face ID, 2400mAh Battery - Gold +Free 32GB Card",32000,30990,4.0
Blackview,P2 Lite 5.5 Inch 6000MAH Battery 3GB + 32GB 13.0MP Camera Phone-blue,160080,81673,2.5
Nokia,"7.1 Smart Mobile Phone 5.84"" 3+32GB ROM Android Smartphone TLE 4G-Blue",90000,72900,
Samsung,"Galaxy A02, 6.5-Inch (2GB RAM, 32GB ROM) Android 10, (13MP + 2MP) + 5MP  4G, Dual SIM - Red",,49000,
Samsung,"Galaxy A32 - 6.4"", 6/128GB Memory, Camera - 64/8/5/5MP, 20MP Selfie, Dual SIM, 5,000Mah Battery, 4G LTE - Black",,135000,5.0
Samsung,Galaxy Note 4 LTE Smartphone 5.7 Inch 16MP 3GB 32GB -White,95000,53900,
SOYES,"7S Mini Smart Phone 2.54"" Quad Core 1GB+8GB 5.0MP Dual SIM Phone",38900,27500,
Infinix,"Hot 10T - 6.82"" HD+ (4GB RAM,128GB ROM) - Android 11 (48/2/2)MP + 8MP Selfie - Dual Sim - 4G LTE - 5000mAh - Green",105000,95000,
Itel,"A56 Pro 5.99"" Screen, Android 9, 32GB ROM+2GB RAM, 8MP+5MP Camera, 4000mAh, Fingerprint & Face ID - Blue +Free 16GB Card",40490,38490,
Huawei,"Y8P 6.3"" (6GB, 128GB ROM) Dual SIM - Android 10 - 48MP+8MP+2MP + 16MP Selfie - 4000mAh - 4G - Breathing Crystal",,135000,
Homtom, P30 Pro Android 9.0 4G Mobile Phone MT6763 Octa Core 4GB 64GB 4000mAh 6.41 Inch 13MP + Triple Cameras Smartphone,,59999,
Tecno,"POP4,  6"" Screen 32GB ROM + 2GB RAM, 8MP/5MP Camera, Android Q (Go Edition), 5000mah - Dawn Blue",48000,40800,
Samsung,Galaxy Note 9 6.4Inch Single Sim (6GB+128GB) Andriod 4G  - Gold,354700,173800,
Htc,"Desire 21 Pro Dual SIM - 8G RAM, 128GB ROM - 5G - Star Blue",478999,365999,
Blackview,"BV9800 Pro Rugged Phone, 6GB+128GB 6.3 Inch Android 9.0 Pie Smartphone - Orange",322499,230347,
Apple,"IPhone 8 4.7-Inch Fingerprint Sensor HD (2GB,64GB ROM) IOS 11, 12MP + 7MP 4G Smartphone - Grey",398900,195000,
Oukitel,K7 Power 18:9 Full Display 6.0''FHD 2GB RAM 16GB ROM MT6750T Octa Core 13MP+5MP 10000mAh 9V/2A Fingerprint Mobile Phone HWZ,169360,67744,
Oneplus,"Nord CE 5G, 6.43-Inch 8GB RAM 128GB ROM Android 11 (64MP + 8MP + 2MP ) + 16MP - Blue Void",,230000,
Sony,"Xperia XZ Premium Mobile Phone 5.5"" 4G+64G Octa Core 3230mAh Fingerprint Dual SIM Andorid Phone NFC(Red)",171000,159000,4.0
Sony,"Xperia XZ Mobile Phone LTE 23MP 5.2"" 32GB 3GB Smartphone - Black",49900,46990,
SOYES,Mini 2.5 Inch Android Smart Phone Quad Core 1G+8G 5.0MP Dual SIM High Definition Mini Phones-Black,49500,25200,
Samsung,"Galaxy Note 9 6.4"" (6GB RAM, 128GB ROM), Android 8.1 Oreo 12MP + 12MP Dual SIM - Midnight Black + Free Pouch",310000,197999,2.0
Tecno,"Phantom X 6.7-Inch 8GB RAM, 256GB ROM Android 11 (50MP + 13MP + 8MP) + 48MP + 8MP Dual SIM - Summer Sunset",270000,248000,
Infinix,"Zero 8 - 6.85"" FHD+ (128GB ROM,8GB) - 4G LTE - Dual Sim - 64/8/2/2MP Quad + 48/8 Dual Selfie -Green Diamond",,117500,
Bobarry,P35 Pro 6.3 Inch   6GB+128GB  Face ID  Fingerprint  ID Android 9.1 Water Drop Screen,,91498,
XIAOMI,"(Mi)Redmi 6A 5.45-Inch (2GB,16GB ROM) 13MP+5MP Dual SIM 4G AI Face Unlock Smartphone-Grey",69999,34500,
XIAOMI,"Redmi Note 10S, 6.43"" (6GB RAM, 128GB ROM) Android 11 (64/8/2/2)MP + 13MP Selfie - Dual SIM - 4G - 5000mAh - Ocean Blue",150000,145000,
Huawei,"Nova 7i, 6.4-Inch 8GB RAM 128GB ROM Android 10 (48MP + 8MP + 2MP + 2MP) + 16MP Dual SIM - Crush Green",132000,130000,
Blackview,"A70, 3GB+32GB, 6.517 Inch Android 11, 5380mAh Battery Smartphone - Red",68500,48000,
LG,"Android Smartphone G4 H815 Mobile Phone 5.5"" 3GB+32GB",40500,35500,
Samsung,Galaxy S7 4GB 32GB 5.1Inch 12MP Fingerprint Sensor—Gold,120000,70000,
Samsung,"Galaxy S9 5.8-Inch QHD (4GB, 64GB ROM) Android 8.0 Oreo, 12MP + 8MP Single SIM 4G LTE Smartphone - Midnight Black",200000,130999,
Generic,6.18 Inch 4G Mobile Phone Fingerprint Dual Back Camera 8.0MP Smart Cell,77440,38720,
Samsung,Galaxy Note 5  5.7'' Inch 4GB RAM 32GB ROM 16.0MP LTE 4G Android Smartphone -white,93500,66990,
Samsung,"Galaxy Note 8 6.3-Inch QHD (6GB,64GB ROM), (12MP + 12MP) + 8MP 4G LTE Smartphone Single Sim - Purple +Free Pouch",250000,140000,
Doogee,S40 Pro Rugged Phone 4GB+64GB 4650mAh Battery 5.45 Inch Android 10 4G OTG NFC Smartphone - Black,106260,65600,
Samsung,"Galaxy Note 8 6.3-Inch QHD (6GB,64GB ROM), (12MP + 12MP) + 8MP 4G LTE Smartphone Single Sim - Purple +Free Pouch",250000,140000,
Doogee,S40 Pro Rugged Phone 4GB+64GB 4650mAh Battery 5.45 Inch Android 10 4G OTG NFC Smartphone - Black,106260,65600,
Doogee,"S59 Pro Rugged Phone, 4GB+128GB, 5.71 Inch Android 10 Smartphone - Orange",125400,87800,
Infinix,"Hot 10T (X689C) 6.82"" HD+, 4GB RAM + 64GB ROM, 48MP Triple Rear Camera, 5000mAh, Android 11, 4G, Fingerprint - Ocean",85000,66500,
Letv,Leeco Le 1S X501 4G LTE Helio X10 Octa Core 3GB+16/32GB Fingerprint Mobile Phone - Gold,,,
Doogee,S40 Android 9.0 3GB RAM 32GB ROM 5.5inch 4650mAh,81127,64901,
Infinix,"Note 8 - 6.95"" (128GB ROM,6GB) Android10 -64MP Quad Camera + 16MP/Portrait Lens- Dual Sim - 5200mAh -4G-Iceland Fantasy",120000,99900,
Samsung,"Galaxy Fold, 7.3-Inch (12GB RAM, 512GB ROM), (12MP + 12MP + 16MP) + (10MP + 8MP) Nano SIM - Space Silver",,600000,
XIAOMI,"Redmi 9, 6.53-Inch 4GB RAM, 64GB ROM Android 10 (13MP + 8MP + 5MP + 2MP) + 8MP 4G Dual SIM - Carbon Grey",,74000,
Ulefone,"Note 9P, 4GB+64GB, 6.52 Inch Android 10 4G Smartphone - Gradient Blue",82400,57680,
Partner Mobile,PS2 5.5 Inch IPS FHD 3GB RAM 16GB ROM Android 5.1 20MP+13MP 4G LTE Smartphone Dual Sim - Gold,,41890,1.0
Gionee,"M6 Plus(4GB RAM +64GB ROM ,8MP+16MP Camera, 6020mAh Battery, Dual SIM , 6 Inch FHD Display)",99000,51800,
Samsung,Galaxy A2 Core Android SmartPhone - 5 Inches Screen Display Wide - 1GB RAM 16GB Internal Storage - Dual Sim,,55750,
Ulefone,Armor 11 5G Rugged Phone 8GB+256GB 5200mAh Battery 6.1 Inch Android 10.0 5G OTG NFC Smartphone - Black,363160,223020,
Samsung,Galaxy S9 - (4gb Ram - 64gb Rom) - Black + Free Standard Back Case & Screen Protector,,120000,
Sony,"Xperia XZ2 Dual SIM RAM 6GB ROM 64GB LTE 5.7"" Android Cellphone Octa Core Fingerprint Smartphone(Black)",171000,161000,
Itel,"P37 6.5"" HD+ Screen, 2GB RAM + 32GB ROM, 5000mAh - Android 10, 8MP Dual Rear Camera, Fingerprint - Gradation Purple",45000,40700,
Letv,"Global Version Letv LeEco Le S3 X522 3GB RAM 64GB ROM 5.5"" 3000mAh Snapdragon 652 Octa Core Andriod 6.0 16MP Camera",,59999,4.3
Samsung,"GALAXY A3 CORE - 5.3"" -16GB ROM/1GB RAM - 8MP/5MP CAMERA -3000MAH - 4G BLACK",60000,45000,
Samsung,"Galaxy Tab A 8.0"" (2019, WiFi + Cellular) Android 9 (32GB+2GB RAM) 5100mAh Battery - 4G LTE - Black",101000,90000,
